,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,total_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
40,3d3d5a5e-df26-43ee-80b6-2d72d85668a5,0c828385-6dd6-4842-a702-c5075f5f5e81,probe00,churchlandlab_ucla,UCLA015,UCLA,Lab 10,PO,2022-03-31,0,0,0.23121387283236994,,,-159.84348,-133.5742,0.0,610,True,380.0,185.0
41,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,mainenlab,ZFM-01592,CCU,Lab 2,PPC,2020-10-20,0,0,0.44324324324324327,,,-159.84348,-133.5742,0.0,660,True,128.0,27.0
42,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,mainenlab,ZFM-01592,CCU,Lab 2,CA1,2020-10-20,26,5,0.44324324324324327,-160.60158663959913,-137.7246323408461,-164.73839,-131.63345,16.822232280099,660,True,128.0,27.0
43,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,mainenlab,ZFM-01592,CCU,Lab 2,DG,2020-10-20,62,6,0.44324324324324327,-154.87478281976763,-129.55483874569066,-154.6627,-120.136185,16.770225743918715,660,True,128.0,27.0
44,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,mainenlab,ZFM-01592,CCU,Lab 2,LP,2020-10-20,68,50,0.44324324324324327,-183.97106307878602,-165.05331782516697,-172.00609,-136.57071,23.09516338427702,660,True,128.0,27.0
45,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,mainenlab,ZFM-01592,CCU,Lab 2,PO,2020-10-20,84,62,0.44324324324324327,-189.61606579117466,-174.62972767530087,-176.07549,-141.42535,22.219038810676505,660,True,128.0,27.0
46,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,hoferlab,SWC_060,SWC,Lab 6,PPC,2020-11-24,68,0,0.12362637362637363,-171.29891824505296,-145.38824712311907,-190.15108,-164.49062,12.348751213820051,501,True,119.0,25.0
47,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,hoferlab,SWC_060,SWC,Lab 6,CA1,2020-11-24,58,1,0.12362637362637363,-161.06167848091482,-136.19438719484094,-168.9518,-138.24579,17.990809485237513,501,True,119.0,25.0
48,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,hoferlab,SWC_060,SWC,Lab 6,DG,2020-11-24,72,2,0.12362637362637363,-158.2406928439662,-135.84445080820637,-157.88966,-127.74113,15.923618063338719,501,True,119.0,25.0
49,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,hoferlab,SWC_060,SWC,Lab 6,LP,2020-11-24,66,17,0.12362637362637363,-186.13667615462714,-165.47197868092775,-175.05879,-142.93835,18.17640831510549,501,True,119.0,25.0
50,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,hoferlab,SWC_060,SWC,Lab 6,PO,2020-11-24,56,18,0.12362637362637363,-186.51211533609944,-169.01707553245825,-177.34273,-145.58807,21.433675784458174,501,True,119.0,25.0
51,4836a465-c691-4852-a0b1-dcd2b1ce38a1,caa5dddc-9290-4e27-9f5e-575ba3598614,probe00,steinmetzlab,NR_0031,UW,Lab 9,PPC,2023-07-14,0,0,0.36627906976744184,,,-177.34273,-145.58807,0.0,404,True,,
52,4836a465-c691-4852-a0b1-dcd2b1ce38a1,caa5dddc-9290-4e27-9f5e-575ba3598614,probe00,steinmetzlab,NR_0031,UW,Lab 9,CA1,2023-07-14,36,12,0.36627906976744184,-166.52576358116917,-144.02975311872615,-141.66978,-140.0149,10.84556762465443,404,True,,
53,4836a465-c691-4852-a0b1-dcd2b1ce38a1,caa5dddc-9290-4e27-9f5e-575ba3598614,probe00,steinmetzlab,NR_0031,UW,Lab 9,DG,2023-07-14,34,11,0.36627906976744184,-161.5862911707552,-136.211328644546,-140.92899,-135.33186,10.870890739789322,404,True,,
54,4836a465-c691-4852-a0b1-dcd2b1ce38a1,caa5dddc-9290-4e27-9f5e-575ba3598614,probe00,steinmetzlab,NR_0031,UW,Lab 9,LP,2023-07-14,0,0,0.36627906976744184,,,-140.92899,-135.33186,0.0,404,True,,
55,4836a465-c691-4852-a0b1-dcd2b1ce38a1,caa5dddc-9290-4e27-9f5e-575ba3598614,probe00,steinmetzlab,NR_0031,UW,Lab 9,PO,2023-07-14,0,0,0.36627906976744184,,,-140.92899,-135.33186,0.0,404,True,,
56,1e176f17-d00f-49bb-87ff-26d237b525f1,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,angelakilab,NYU-12,NYU,Lab 4,PPC,2020-01-22,52,10,0.12359550561797752,-171.5184463397287,-142.17661821355495,-181.12917,-144.71057,16.750530059145277,550,True,148.0,46.0
57,1e176f17-d00f-49bb-87ff-26d237b525f1,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,angelakilab,NYU-12,NYU,Lab 4,CA1,2020-01-22,46,4,0.12359550561797752,-162.99174638687276,-135.8139262641125,-169.12196,-135.60619,16.373963295614253,550,True,148.0,46.0
58,1e176f17-d00f-49bb-87ff-26d237b525f1,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,angelakilab,NYU-12,NYU,Lab 4,DG,2020-01-22,30,4,0.12359550561797752,-155.02468406422855,-126.94113125864587,-157.5085,-123.744,18.725309087994155,550,True,148.0,46.0
59,1e176f17-d00f-49bb-87ff-26d237b525f1,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,angelakilab,NYU-12,NYU,Lab 4,LP,2020-01-22,54,2,0.12359550561797752,-183.0033555549331,-165.6901163513741,-183.93803,-154.24156,21.5755088264514,550,True,148.0,46.0
60,1e176f17-d00f-49bb-87ff-26d237b525f1,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,angelakilab,NYU-12,NYU,Lab 4,PO,2020-01-22,2,0,0.12359550561797752,-187.65205655161458,-172.17452893320637,-184.19353,-155.08347,20.266260550406706,550,True,148.0,46.0
61,92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,steinmetzlab,NR_0021,UW,Lab 9,PPC,2022-06-23,66,56,0.2896174863387978,-174.08784791403025,-144.75386469499912,-152.7621,-110.3894,13.743939051556458,645,False,223.0,53.0
62,92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,steinmetzlab,NR_0021,UW,Lab 9,CA1,2022-06-23,42,3,0.2896174863387978,-169.64017104484842,-145.66544795553943,-152.35881,-110.4006,12.238551683048417,645,False,223.0,53.0
63,92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,steinmetzlab,NR_0021,UW,Lab 9,DG,2022-06-23,60,1,0.2896174863387978,-162.57716056569336,-139.47556284332194,-151.2134,-111.007484,11.78593162366935,645,False,223.0,53.0
64,92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,steinmetzlab,NR_0021,UW,Lab 9,LP,2022-06-23,14,3,0.2896174863387978,-177.5615305157608,-153.32288414473678,-152.47812,-110.30127,16.885460027884232,645,False,223.0,53.0
65,92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,steinmetzlab,NR_0021,UW,Lab 9,PO,2022-06-23,0,0,0.2896174863387978,,,-152.47812,-110.30127,0.0,645,False,223.0,53.0
66,16799c7a-e395-435d-a4c4-a678007e1550,0a018f12-ee06-4b11-97aa-bbbff5448e9f,probe00,cortexlab,KS051,UCL,Lab 1,PPC,2021-05-11,60,28,0.2514124293785311,-167.40216056569338,-138.08854832712728,-184.42168,-149.4654,17.33329194627189,478,True,168.0,63.0
67,16799c7a-e395-435d-a4c4-a678007e1550,0a018f12-ee06-4b11-97aa-bbbff5448e9f,probe00,cortexlab,KS051,UCL,Lab 1,CA1,2021-05-11,56,7,0.2514124293785311,-155.36634172094355,-126.71255369931093,-163.45792,-127.81419,11.653818567955653,478,True,168.0,63.0
68,16799c7a-e395-435d-a4c4-a678007e1550,0a018f12-ee06-4b11-97aa-bbbff5448e9f,probe00,cortexlab,KS051,UCL,Lab 1,DG,2021-05-11,68,9,0.2514124293785311,-151.29666813465113,-127.3548870345463,-154.2301,-123.78705,11.961179765414068,478,True,168.0,63.0
69,16799c7a-e395-435d-a4c4-a678007e1550,0a018f12-ee06-4b11-97aa-bbbff5448e9f,probe00,cortexlab,KS051,UCL,Lab 1,LP,2021-05-11,62,24,0.2514124293785311,-185.13846638496892,-161.34621762831412,-174.74933,-139.78934,16.86923337978379,478,True,168.0,63.0
70,16799c7a-e395-435d-a4c4-a678007e1550,0a018f12-ee06-4b11-97aa-bbbff5448e9f,probe00,cortexlab,KS051,UCL,Lab 1,PO,2021-05-11,0,0,0.2514124293785311,,,-174.74933,-139.78934,0.0,478,True,168.0,63.0
71,b25799a5-09e8-4656-9c1b-44bc9cbb5279,d2832a38-27f6-452d-91d6-af72d794136c,probe00,wittenlab,ibl_witten_29,Princeton,Lab 5,PPC,2021-06-08,64,2,0.25136612021857924,-170.4863897329958,-144.33817777697163,-165.77777,-149.09364,11.091174548905794,663,True,252.0,91.0
72,b25799a5-09e8-4656-9c1b-44bc9cbb5279,d2832a38-27f6-452d-91d6-af72d794136c,probe00,wittenlab,ibl_witten_29,Princeton,Lab 5,CA1,2021-06-08,52,2,0.25136612021857924,-159.60427922899214,-134.63670239512047,-156.21228,-131.09152,13.989028524927754,663,True,252.0,91.0
73,b25799a5-09e8-4656-9c1b-44bc9cbb5279,d2832a38-27f6-452d-91d6-af72d794136c,probe00,wittenlab,ibl_witten_29,Princeton,Lab 5,DG,2021-06-08,58,5,0.25136612021857924,-154.09117937644788,-131.96646245329327,-150.4244,-126.10375,17.84947109290728,663,True,252.0,91.0
74,b25799a5-09e8-4656-9c1b-44bc9cbb5279,d2832a38-27f6-452d-91d6-af72d794136c,probe00,wittenlab,ibl_witten_29,Princeton,Lab 5,LP,2021-06-08,56,18,0.25136612021857924,-183.27119826652807,-161.58857889920108,-163.17502,-144.2366,16.63652543733319,663,True,252.0,91.0
75,b25799a5-09e8-4656-9c1b-44bc9cbb5279,d2832a38-27f6-452d-91d6-af72d794136c,probe00,wittenlab,ibl_witten_29,Princeton,Lab 5,PO,2021-06-08,90,55,0.25136612021857924,-186.9432377344759,-172.05539915890083,-165.45131,-149.8377,24.897166165402247,663,True,252.0,91.0
76,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,hoferlab,SWC_043,SWC,Lab 6,PPC,2020-09-16,40,0,0.2994350282485876,-186.60836987558918,-157.1417957789095,-191.4213,-151.47806,12.966090452471466,551,True,280.0,82.0
77,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,hoferlab,SWC_043,SWC,Lab 6,CA1,2020-09-16,52,6,0.2994350282485876,-158.07439254310722,-131.4133621405569,-164.28305,-131.28372,20.9726151082334,551,True,280.0,82.0
78,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,hoferlab,SWC_043,SWC,Lab 6,DG,2020-09-16,96,0,0.2994350282485876,-153.09067616526204,-128.2455183830253,-152.42268,-120.91657,21.07867389778238,551,True,280.0,82.0
79,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,hoferlab,SWC_043,SWC,Lab 6,LP,2020-09-16,84,53,0.2994350282485876,-188.81376302192243,-171.00740195973634,-169.89558,-137.75316,22.349149247431225,551,True,280.0,82.0
80,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,hoferlab,SWC_043,SWC,Lab 6,PO,2020-09-16,70,40,0.2994350282485876,-188.04468579355796,-167.5649839066997,-172.92026,-141.87907,23.676644863359375,551,True,280.0,82.0
81,22212d26-a167-45fb-9963-35ecd003e8a2,b196a2ad-511b-4e90-ac99-b5a29ad25c22,probe01,cortexlab,KS084,UCL,Lab 1,PPC,2022-02-01,90,25,0.2222222222222222,-170.29010357920248,-143.21009038882704,-169.079,-120.27354,12.865191142150787,530,False,168.0,45.0
82,22212d26-a167-45fb-9963-35ecd003e8a2,b196a2ad-511b-4e90-ac99-b5a29ad25c22,probe01,cortexlab,KS084,UCL,Lab 1,CA1,2022-02-01,58,4,0.2222222222222222,-157.6851048525221,-130.55436623242176,-158.516,-114.88552,12.432522074303149,530,False,168.0,45.0
83,22212d26-a167-45fb-9963-35ecd003e8a2,b196a2ad-511b-4e90-ac99-b5a29ad25c22,probe01,cortexlab,KS084,UCL,Lab 1,DG,2022-02-01,72,9,0.2222222222222222,-156.87672293514595,-134.67245755259114,-155.3358,-117.395836,11.552675500943549,530,False,168.0,45.0
84,22212d26-a167-45fb-9963-35ecd003e8a2,b196a2ad-511b-4e90-ac99-b5a29ad25c22,probe01,cortexlab,KS084,UCL,Lab 1,LP,2022-02-01,66,20,0.2222222222222222,-185.39379796322828,-163.94957554187116,-166.97389,-120.02966,16.33869864414238,530,False,168.0,45.0
85,22212d26-a167-45fb-9963-35ecd003e8a2,b196a2ad-511b-4e90-ac99-b5a29ad25c22,probe01,cortexlab,KS084,UCL,Lab 1,PO,2022-02-01,72,21,0.2222222222222222,-189.35183373090874,-170.93551335398274,-167.83318,-119.93305,17.597884563876978,530,False,168.0,45.0
86,0851db85-2889-4070-ac18-a40e8ebd96ba,73918ae1-e4fd-4c18-b132-00cb555b1ad2,probe01,wittenlab,ibl_witten_27,Princeton,Lab 5,PPC,2021-01-21,86,10,0.1079136690647482,-181.83793069215443,-155.22633793362087,-183.36931,-158.34053,16.163234720494035,625,True,191.0,69.0
87,0851db85-2889-4070-ac18-a40e8ebd96ba,73918ae1-e4fd-4c18-b132-00cb555b1ad2,probe01,wittenlab,ibl_witten_27,Princeton,Lab 5,CA1,2021-01-21,66,2,0.1079136690647482,-160.20623796844401,-136.39755509324425,-178.12639,-149.83603,16.340166861595247,625,True,191.0,69.0
88,0851db85-2889-4070-ac18-a40e8ebd96ba,73918ae1-e4fd-4c18-b132-00cb555b1ad2,probe01,wittenlab,ibl_witten_27,Princeton,Lab 5,DG,2021-01-21,52,1,0.1079136690647482,-157.7523914526907,-136.29515318200447,-163.86087,-137.70403,15.552051376853083,625,True,191.0,69.0
89,0851db85-2889-4070-ac18-a40e8ebd96ba,73918ae1-e4fd-4c18-b132-00cb555b1ad2,probe01,wittenlab,ibl_witten_27,Princeton,Lab 5,LP,2021-01-21,10,0,0.1079136690647482,-173.35003705088215,-148.9992519861849,-175.54561,-148.27054,15.683024844385702,625,True,191.0,69.0
90,0851db85-2889-4070-ac18-a40e8ebd96ba,73918ae1-e4fd-4c18-b132-00cb555b1ad2,probe01,wittenlab,ibl_witten_27,Princeton,Lab 5,PO,2021-01-21,0,0,0.1079136690647482,,,-175.54561,-148.27054,0.0,625,True,191.0,69.0
