,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
94,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,LP,2020-08-10,86,19,-183.1132838798929,-162.28282943057195,-173.93974,-145.93515,26.31541518141989,891,False,223,81
95,31f3e083-a324-4b88-b0a4-7788ec37b191,61e11a11-ab65-48fb-ae08-3cb80662e5d6,probe00,angelakilab,NYU-21,NYU,Lab 4,PO,2020-08-10,46,20,-185.93423352305015,-170.26609626294484,-176.57346,-151.25298,28.823442835764418,891,False,223,81
96,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,PPC,2020-02-05,70,12,-164.52924989355097,-132.41631534503676,-169.45793,-125.93327,13.54799454021803,510,True,176,57
97,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,CA1,2020-02-05,40,4,-156.42197136942463,-128.35330185953694,-161.47621,-123.21128,14.052232959358552,510,True,176,57
98,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,DG,2020-02-05,76,6,-153.6206480409045,-125.98969329847289,-156.29031,-119.61315,15.159052557797452,510,True,176,57
99,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,LP,2020-02-05,0,0,,,-156.29031,-119.61315,0.0,510,True,176,57
100,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,ecb5520d-1358-434c-95ec-93687ecd1396,probe00,churchlandlab,CSHL051,CSHL (C),Lab 3,PO,2020-02-05,0,0,,,-156.29031,-119.61315,0.0,510,True,176,57
101,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,PPC,2020-10-15,74,14,-177.94848574753414,-151.67855426362104,-192.33058,-150.5599,15.076801048856062,623,True,155,57
102,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,CA1,2020-10-15,48,4,-167.109775241851,-140.20566306177693,-175.88278,-138.01672,13.326104838867531,623,True,155,57
103,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,DG,2020-10-15,36,2,-158.55190866851729,-130.5293398598557,-162.43063,-127.46967,15.209822922938274,623,True,155,57
104,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,LP,2020-10-15,24,7,-186.81238191986003,-170.1407860285433,-184.2196,-149.33705,33.12556432372186,623,True,155,57
105,f26a6ab1-7e37-4f8d-bb50-295c056e1062,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,probe00,danlab,DY_018,Berkeley,Lab 7,PO,2020-10-15,0,0,,,-184.2196,-149.33705,0.0,623,True,155,57
106,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,PPC,2022-03-15,60,15,-167.8600574976595,-139.39517013295412,-153.58641,-115.895454,15.135633200203172,525,True,210,75
107,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,CA1,2022-03-15,54,9,-161.39474490723708,-133.7500747739996,-150.83438,-113.21422,13.837620670086611,525,True,210,75
108,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,DG,2022-03-15,62,7,-156.97613071228275,-132.81751830718258,-148.39003,-113.01333,10.944851850795104,525,True,210,75
109,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,LP,2022-03-15,14,0,-175.84156417228982,-149.88969420769018,-152.6789,-114.845726,9.294542693213595,525,True,210,75
110,f2a098e7-a67e-4125-92d8-36fc6b606c45,e45481fa-be22-4365-972c-e7404ed8ab5a,probe01,cortexlab,KS086,UCL,Lab 1,PO,2022-03-15,0,0,,,-152.6789,-114.845726,0.0,525,True,210,75
111,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,PPC,2020-03-12,0,0,,,-152.6789,-114.845726,0.0,434,True,141,34
112,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,CA1,2020-03-12,56,4,-179.1060507576344,-154.46196936943335,-185.13982,-151.29823,13.91466803489012,434,True,141,34
113,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,DG,2020-03-12,62,0,-184.71443460435685,-158.757802790077,-188.18767,-152.64612,10.20710238504299,434,True,141,34
114,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,LP,2020-03-12,16,0,-194.08480439249593,-172.33533082071858,-198.30547,-161.11699,9.842660341243452,434,True,141,34
115,c4f6665f-8be5-476b-a6e8-d81eeae9279d,e535fb62-e245-4a48-b119-88ce62a6fe67,probe00,danlab,DY_013,Berkeley,Lab 7,PO,2020-03-12,0,0,,,-198.30547,-161.11699,0.0,434,True,141,34
116,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,PPC,2020-05-23,96,1,-177.88756101989665,-147.28696324094054,-181.03925,-158.17085,15.551071733879237,657,True,193,32
117,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,CA1,2020-05-23,62,4,-168.8378756237227,-142.74019045585635,-169.62302,-143.74208,18.17646771494876,657,True,193,32
118,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,DG,2020-05-23,28,0,-161.8858293744034,-132.66629300180992,-158.45769,-128.16238,15.942249762025204,657,True,193,32
119,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,LP,2020-05-23,0,0,,,-158.45769,-128.16238,0.0,657,True,193,32
120,57656bee-e32e-4848-b924-0f6f18cfdfb1,a66f1593-dafd-4982-9b66-f9554b6c86b5,probe00,zadorlab,CSH_ZAD_022,CSHL (Z),Lab 8,PO,2020-05-23,0,0,,,-158.45769,-128.16238,0.0,657,True,193,32
121,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,PPC,2021-07-19,72,10,-173.62584046851183,-148.47284652455565,-185.89542,-137.35934,11.969732113744652,505,True,167,62
122,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,CA1,2021-07-19,56,7,-162.91741561271948,-138.29317146773482,-172.14742,-132.14348,13.690019147349979,505,True,167,62
123,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,DG,2021-07-19,76,8,-156.01722246283734,-132.63795140731463,-159.99654,-126.31254,15.375037113003888,505,True,167,62
124,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,LP,2021-07-19,56,30,-184.24113055020206,-162.70769363875533,-176.87798,-135.01987,16.73141885731521,505,True,167,62
125,1a60a6e1-da99-4d4e-a734-39b1d4544fad,51e53aff-1d5d-4182-a684-aba783d50ae5,probe00,angelakilab,NYU-45,NYU,Lab 4,PO,2021-07-19,96,40,-189.2281621462496,-170.08464798990804,-180.47101,-137.4857,23.283347570654907,505,True,167,62
126,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,PPC,2020-12-09,0,0,,,-180.47101,-137.4857,0.0,314,False,154,50
127,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,CA1,2020-12-09,68,4,-156.18600668409678,-128.49388731010208,-159.42438,-121.83467,0.0,314,False,154,50
128,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,DG,2020-12-09,50,1,-159.46189129892903,-132.90232037607748,-159.92157,-124.4579,0.0,314,False,154,50
129,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,LP,2020-12-09,0,0,,,-159.92157,-124.4579,0.0,314,False,154,50
130,1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,cortexlab,KS045,UCL,Lab 1,PO,2020-12-09,0,0,,,-159.92157,-124.4579,0.0,314,False,154,50
131,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,PPC,2022-02-15,0,0,,,-159.92157,-124.4579,0.0,724,True,224,61
132,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,CA1,2022-02-15,66,14,-159.80970747028616,-134.45456736223545,-165.36069,-133.50992,16.36894427608785,724,True,224,61
133,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,DG,2022-02-15,52,2,-155.5931906376366,-129.75581044847456,-159.96306,-128.49194,16.07477795598177,724,True,224,61
134,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,LP,2022-02-15,0,0,,,-159.96306,-128.49194,0.0,724,True,224,61
135,27bac116-ea57-4512-ad35-714a62d259cd,111c1762-7908-47e0-9f40-2f2ee55b6505,probe00,churchlandlab_ucla,UCLA033,UCLA,Lab 10,PO,2022-02-15,0,0,,,-159.96306,-128.49194,0.0,724,True,224,61
136,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,PPC,2021-06-23,94,1,-167.9101881064008,-136.90711703161065,-175.11324,-144.63078,17.91942920335672,424,True,185,70
137,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,CA1,2021-06-23,58,2,-158.52046436011574,-128.3548644055764,-163.56764,-127.550964,14.90728868947302,424,True,185,70
138,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,DG,2021-06-23,34,2,-154.48568212067767,-124.44184092697363,-158.60326,-123.55904,15.41816083112446,424,True,185,70
139,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,LP,2021-06-23,54,26,-176.42993704364838,-153.0429659584885,-172.28203,-138.57048,25.794782227478446,424,True,185,70
140,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CCU,Lab 2,PO,2021-06-23,60,31,-180.30198559824547,-160.98574516041992,-174.54982,-140.97466,26.27405962290804,424,True,185,70
141,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PPC,2020-01-27,84,33,-175.61127071671177,-145.7670504190346,-188.86877,-149.95287,13.738465007570348,402,False,162,48
142,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,CA1,2020-01-27,54,16,-165.98040520590243,-138.10044694716763,-172.6429,-136.5467,16.72667514791876,402,False,162,48
143,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,DG,2020-01-27,66,15,-153.47170540988725,-128.13601274409356,-154.65483,-123.179375,20.347046120442567,402,False,162,48
144,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,LP,2020-01-27,42,18,-182.6774364591318,-158.4719677817927,-177.15137,-140.1624,19.56222828847442,402,False,162,48
145,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,Berkeley,Lab 7,PO,2020-01-27,70,46,-187.022917169116,-168.294450372241,-182.20763,-145.63777,22.94480463991581,402,False,162,48
146,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,PPC,2022-06-17,26,0,-174.27727486967348,-145.54087074416643,-165.53714,-116.00745,13.594866322866999,490,True,136,41
147,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,CA1,2022-06-17,52,8,-165.4137615100168,-137.67526414274477,-159.55772,-112.501274,15.696333494900555,490,True,136,41
148,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,DG,2022-06-17,0,0,,,-159.55772,-112.501274,0.0,490,True,136,41
149,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,LP,2022-06-17,0,0,,,-159.55772,-112.501274,0.0,490,True,136,41
150,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,3f859b5c-e73a-4044-b49e-34bb81e96715,probe01,cortexlab,KS094,UCL,Lab 1,PO,2022-06-17,62,36,-179.45981709789893,-155.36508733597543,-162.12772,-113.769424,26.41024101144967,490,True,136,41
151,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,PPC,2020-02-27,0,0,,,-162.12772,-113.769424,0.0,402,True,193,71
152,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,CA1,2020-02-27,48,13,-162.07738512420573,-132.75323694610515,-172.59163,-137.1534,16.068112136484466,402,True,193,71
153,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,DG,2020-02-27,64,7,-152.9010649687441,-127.77595148150044,-158.10918,-127.146736,21.149416583515915,402,True,193,71
154,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,LP,2020-02-27,38,17,-185.15007592063958,-160.74878623172614,-182.91132,-145.89978,15.42083974269216,402,True,193,71
155,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,Berkeley,Lab 7,PO,2020-02-27,0,0,,,-182.91132,-145.89978,0.0,402,True,193,71
156,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,PPC,2022-06-17,70,29,-166.6483979299628,-141.26558553895416,-172.06009,-137.05559,14.965782188737979,663,True,136,35
157,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,CA1,2022-06-17,62,8,-159.91875901901003,-134.3491302112038,-164.59232,-129.78058,13.173521186964065,663,True,136,35
158,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,DG,2022-06-17,78,10,-151.28461923785008,-128.15788716966597,-152.56174,-121.903946,13.681647328782528,663,True,136,35
159,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,LP,2022-06-17,48,14,-179.906783915201,-158.13990578714925,-170.18935,-133.69748,20.04099574187884,663,True,136,35
160,ad714133-1e03-4d3a-8427-33fc483daf1a,8928f98a-b411-497e-aa4b-aa752434686d,probe01,cortexlab,KS096,UCL,Lab 1,PO,2022-06-17,88,54,-183.44279933906242,-167.43820713713592,-172.60533,-136.34523,24.150970697935964,663,True,136,35
161,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,PPC,2020-10-22,0,0,,,-172.60533,-136.34523,0.0,658,True,163,68
162,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,CA1,2020-10-22,62,2,-161.004146095111,-133.3583663316124,-165.56773,-133.19476,16.41795421291078,658,True,163,68
163,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,DG,2020-10-22,58,1,-154.73023614124787,-132.19869648733825,-155.67531,-128.4401,18.097925118368412,658,True,163,68
164,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,LP,2020-10-22,38,8,-185.5051435251061,-161.40312807999916,-174.8061,-143.23586,17.022850724492734,658,True,163,68
165,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,SWC,Lab 6,PO,2020-10-22,0,0,,,-174.8061,-143.23586,0.0,658,True,163,68
166,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,PPC,2021-04-29,10,8,-166.95018200937824,-143.74497036997394,-172.63817,-139.50005,17.169493155941645,841,False,130,36
167,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,CA1,2021-04-29,32,18,-168.1187027460726,-144.33398971621114,-169.45692,-136.14279,20.667966289675668,841,False,130,36
168,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,DG,2021-04-29,0,0,,,-169.45692,-136.14279,0.0,841,False,130,36
169,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,LP,2021-04-29,0,0,,,-169.45692,-136.14279,0.0,841,False,130,36
170,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CCU,Lab 2,PO,2021-04-29,22,17,-186.49742918511518,-168.23672583816915,-171.67654,-133.93279,36.52910417247009,841,False,130,36
171,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,PPC,2020-08-18,0,0,,,-171.67654,-133.93279,0.0,1146,False,224,83
172,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,CA1,2020-08-18,20,10,-165.25923466745934,-136.59422535959803,-170.6137,-141.25725,14.820701876779342,1146,False,224,83
173,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,DG,2020-08-18,62,21,-156.1336687263563,-130.40145075307788,-154.926,-122.83152,18.454210140455082,1146,False,224,83
174,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,LP,2020-08-18,0,0,,,-154.926,-122.83152,0.0,1146,False,224,83
175,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,NYU,Lab 4,PO,2020-08-18,0,0,,,-154.926,-122.83152,0.0,1146,False,224,83
176,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,PPC,2021-07-20,62,3,-168.6938416379695,-143.50017979439275,-177.1726,-149.27596,17.273720541412388,764,True,168,59
177,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,CA1,2021-07-20,50,1,-161.08242657724935,-135.05860013071614,-164.51387,-136.0546,17.991018763166828,764,True,168,59
178,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,DG,2021-07-20,58,9,-150.52760915655296,-127.2419221374679,-152.01654,-122.91045,18.177273510080727,764,True,168,59
179,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,LP,2021-07-20,56,26,-178.4387652471625,-152.37580952707845,-166.47798,-137.39839,18.615975613676905,764,True,168,59
180,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,UCLA,Lab 10,PO,2021-07-20,70,6,-188.80305807313385,-164.97873381950663,-169.23724,-142.05928,16.67606454845478,764,True,168,59
181,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,PPC,2020-02-12,0,0,,,-169.23724,-142.05928,0.0,171,False,183,62
182,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,CA1,2020-02-12,0,0,,,-169.23724,-142.05928,0.0,171,False,183,62
183,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,DG,2020-02-12,56,0,-157.58481815265392,-141.34799084726887,-162.73425,-144.77109,11.765538260758301,171,False,183,62
184,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,LP,2020-02-12,0,0,,,-162.73425,-144.77109,0.0,171,False,183,62
185,7f3dddf8-637f-47bb-a7b7-e303277b2107,57fd2325-67f4-4d45-9907-29e77d3043d7,probe00,churchlandlab,CSHL054,CSHL (C),Lab 3,PO,2020-02-12,0,0,,,-162.73425,-144.77109,0.0,171,False,183,62
186,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,PPC,2020-07-29,92,21,-171.45515713755208,-141.28493091605284,-185.51924,-154.49803,17.710887082589714,512,False,231,66
187,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,CA1,2020-07-29,46,5,-156.4303461806801,-125.66517164667023,-165.25652,-130.88281,17.935515705221082,512,False,231,66
188,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,DG,2020-07-29,88,10,-152.53568938492202,-125.34181675974446,-156.6428,-124.222565,18.87806748130344,512,False,231,66
189,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,LP,2020-07-29,18,0,-178.73892441389216,-152.5943804482346,-173.87048,-138.99808,12.33077664329433,512,False,231,66
190,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,SWC,Lab 6,PO,2020-07-29,0,0,,,-173.87048,-138.99808,0.0,512,False,231,66
191,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,PPC,2021-11-22,96,2,-175.4901579386385,-146.66327176157552,-179.31349,-139.41179,10.623189504016157,587,False,188,59
192,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,CA1,2021-11-22,56,0,-161.36423328326916,-133.73476014200764,-164.04326,-125.56683,12.335438907408536,587,False,188,59
193,e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,cortexlab,KS074,UCL,Lab 1,DG,2021-11-22,64,2,-158.19432756964284,-131.6043141848238,-158.48717,-123.03642,15.385839954643744,587,False,188,59
