,pid,eid,probe,lab,subject,region,date,n_channels,neuron_yield,median_firing_rate,mean_firing_rate,spike_amp_mean,spike_amp_90,pt_ratio,rp_slope,lfp_power_low,lfp_power_high,lfp_band_low,lfp_band_high,rms_ap,rms_ap_p90
79,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,LP,2021-06-28,64,14.0,0.8633944153055817,1.9517493334894775,293.5937881627699,,0.5461239773885402,39.4879343645597,-121.621925,-163.60773,"[2, 15]","[20, 80]",45.446587,15.2
80,5246af08-0730-40f7-83de-29b5d62b9b6d,c51f34d8-42f6-4c9c-bb5b-669fd9c42cd9,probe00,angelakilab,NYU-48,PO,2021-06-28,0,,,,,,,,,,"[2, 15]","[20, 80]",,15.2
81,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,PPC,2021-06-23,94,4.0,1.8734707253947864,3.9900885757458084,240.6171875,,0.43856655874869593,33.138635023584904,-144.00374,-175.11324,"[2, 15]","[20, 80]",5088616.0,24.0
82,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,CA1,2021-06-23,58,3.0,0.8258407757679996,1.0531458168771788,187.33299365942025,222.39130434782604,0.4585107087234044,36.0153419384058,-130.40039,-163.56764,"[2, 15]","[20, 80]",4942986.0,24.0
83,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,DG,2021-06-23,34,4.0,0.8656063303638493,3.696849679597059,204.44538288288285,,0.46595564193594585,29.56714527027026,-126.22555,-158.60326,"[2, 15]","[20, 80]",4714045.0,24.0
84,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,LP,2021-06-23,54,22.0,4.462336605567164,5.165837078324883,236.851745094176,,0.45864647048460744,35.35341083489885,-140.05981,-172.28203,"[2, 15]","[20, 80]",8659788.0,24.0
85,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,mainenlab,ZFM-02373,PO,2021-06-23,62,18.0,2.535503071424399,4.29520725316898,212.09812468002266,,0.41487687523864814,32.76086018733104,-141.49356,-174.55743,"[2, 15]","[20, 80]",9682131.0,24.0
86,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,PPC,2020-01-27,84,33.0,3.0089202597842704,3.3855956461843486,151.1101705056295,,0.4252755798594212,19.94425394059265,-150.5859,-188.86877,"[2, 15]","[20, 80]",4784392.0,21.4
87,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,CA1,2020-01-27,54,16.0,5.034497519930868,10.660376144538938,145.04310642525078,171.015625,0.41977659046791743,19.80067966076586,-138.28171,-172.6429,"[2, 15]","[20, 80]",5135885.0,21.4
88,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,DG,2020-01-27,66,15.0,2.3845671018647803,3.624457360687107,148.45340967591696,187.06054687499994,0.43114132994950727,19.071471211213865,-125.06037,-154.65483,"[2, 15]","[20, 80]",5419822.0,21.4
89,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,LP,2020-01-27,42,18.0,5.054950772209508,5.62215628942326,140.28944061816358,150.20331855292793,0.4117721980049276,18.544126600977297,-142.9025,-177.15137,"[2, 15]","[20, 80]",6223305.0,21.4
90,9117969a-3f0d-478b-ad75-98263e3bfacf,b03fbc44-3d8e-4a6c-8a50-5ea3498568e0,probe00,danlab,DY_010,PO,2020-01-27,70,46.0,5.14170077325339,5.638056282495857,145.27235308569706,169.2578125,0.42412328298803137,19.316838857436927,-147.21552,-182.20763,"[2, 15]","[20, 80]",8317190.0,21.4
91,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,PPC,2020-02-27,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.2
92,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,CA1,2020-02-27,48,14.0,6.390893269676673,7.816276408346812,138.1970725753645,150.16365506001657,0.35350310555022507,22.239076026006597,-138.92505,-172.59163,"[2, 15]","[20, 80]",4866097.0,19.2
93,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,DG,2020-02-27,64,13.0,3.5870753459995917,4.1229471212041515,130.41255540272374,150.15141752577313,0.3680620792571344,21.627663424827617,-128.31438,-158.10918,"[2, 15]","[20, 80]",4672551.0,19.2
94,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,LP,2020-02-27,38,21.0,2.3696940934456308,2.6252039734343917,145.27158886596095,246.09374999999997,0.4560182374255684,27.003554413946404,-147.61685,-182.91132,"[2, 15]","[20, 80]",5672454.0,19.2
95,febb430e-2d50-4f83-87a0-b5ffbb9a4943,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,danlab,DY_009,PO,2020-02-27,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.2
96,8413c5c6-b42b-4ec6-b751-881a54413628,064a7252-8e10-4ad6-b3fd-7a88a2db5463,probe00,zadorlab,CSH_ZAD_029,PPC,2020-09-09,60,28.0,2.0894967999085567,4.195350201136668,167.89322594425923,,0.40187327031267195,27.72424022342284,-133.89412,-174.54843,"[2, 15]","[20, 80]",6559228.0,21.0
97,8413c5c6-b42b-4ec6-b751-881a54413628,064a7252-8e10-4ad6-b3fd-7a88a2db5463,probe00,zadorlab,CSH_ZAD_029,CA1,2020-09-09,46,7.0,3.9119931613698666,6.2692660736026795,141.53562857521163,175.68854944029846,0.4244608180051751,21.11933211555177,-131.04669,-167.13423,"[2, 15]","[20, 80]",5452066.0,21.0
98,8413c5c6-b42b-4ec6-b751-881a54413628,064a7252-8e10-4ad6-b3fd-7a88a2db5463,probe00,zadorlab,CSH_ZAD_029,DG,2020-09-09,82,8.0,6.743472612065068,6.458766574251293,154.32280294835357,177.297520994832,0.3779353786877483,23.244836165187856,-125.96662,-159.0328,"[2, 15]","[20, 80]",4937051.5,21.0
99,8413c5c6-b42b-4ec6-b751-881a54413628,064a7252-8e10-4ad6-b3fd-7a88a2db5463,probe00,zadorlab,CSH_ZAD_029,LP,2020-09-09,62,34.0,3.9692412659883076,4.829962526487502,155.84800732594704,208.89678030303028,0.391370092221526,24.43658787516723,-135.34381,-175.06284,"[2, 15]","[20, 80]",7186089.0,21.0
100,8413c5c6-b42b-4ec6-b751-881a54413628,064a7252-8e10-4ad6-b3fd-7a88a2db5463,probe00,zadorlab,CSH_ZAD_029,PO,2020-09-09,0,,,,,,,,,,"[2, 15]","[20, 80]",,21.0
101,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,PPC,2020-10-22,0,,,,,,,,,,"[2, 15]","[20, 80]",,17.7
102,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,CA1,2020-10-22,62,2.0,0.43529011100912435,0.43529011100912435,106.90204326923077,122.32481971153847,0.5052004125763121,21.950120192307693,-136.82533,-165.56773,"[2, 15]","[20, 80]",21.474327,17.7
103,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,DG,2020-10-22,58,4.0,0.24032346719788358,0.4018285739264411,203.1838037634409,,0.4970730754985095,47.08221326164874,-129.18369,-155.67531,"[2, 15]","[20, 80]",25.840832,17.7
104,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,LP,2020-10-22,38,9.0,1.1226055562305965,2.011797012104724,150.14095620500524,180.8203125,0.4759396106555219,21.922167630477105,-146.18782,-174.8061,"[2, 15]","[20, 80]",21.857998,17.7
105,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,mrsicflogellab,SWC_052,PO,2020-10-22,0,,,,,,,,,,"[2, 15]","[20, 80]",,17.7
106,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,PPC,2021-04-29,10,8.0,1.1933512417621963,2.631875650436593,272.52862802981565,403.9192708333332,0.394059865564624,45.277319308225614,-138.66733,-172.63817,"[2, 15]","[20, 80]",6484462.0,34.9
107,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,CA1,2021-04-29,32,18.0,0.6272196322981574,3.049474688251546,328.2849831991179,,0.4762740050157977,57.81414677679764,-135.99733,-169.45692,"[2, 15]","[20, 80]",6428336.0,34.9
108,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,DG,2021-04-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,34.9
109,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,LP,2021-04-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,34.9
110,bc1602ba-dd6c-4ae4-bcb2-4925e7c8632a,30c4e2ab-dffc-499d-aae4-e51d6b3218c2,probe00,mainenlab,ZFM-02370,PO,2021-04-29,22,17.0,8.520301249323182,9.34379175321448,249.5099549338095,263.5272385267708,0.44412117805517676,39.025903947549786,-135.08461,-171.67654,"[2, 15]","[20, 80]",10329971.0,34.9
111,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,PPC,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
112,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,CA1,2020-08-18,20,7.0,1.4401816313021627,1.6651386616980044,353.4041143591251,630.8398437499998,0.3562152037182557,90.85555825992249,-142.69775,-170.6137,"[2, 15]","[20, 80]",21.239567,22.099999999999998
113,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,DG,2020-08-18,62,15.0,0.06496503659490849,1.577017630933352,455.22468103672213,,0.3862095744471286,104.32756986901977,-123.95603,-154.926,"[2, 15]","[20, 80]",26.713379,22.099999999999998
114,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,LP,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
115,7cbecb3f-6a8a-48e5-a3be-8f7a762b5a04,71e55bfe-5a3a-4cba-bdc7-f085140d798e,probe00,angelakilab,NYU-26,PO,2020-08-18,0,,,,,,,,,,"[2, 15]","[20, 80]",,22.099999999999998
116,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,PPC,2021-07-20,62,7.0,2.765614416987146,2.526353380127369,144.57091997131056,,0.46628434749699693,20.602663489382252,-149.81815,-177.1726,"[2, 15]","[20, 80]",6467987.5,18.099999999999998
117,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,CA1,2021-07-20,50,2.0,15.513755106877024,15.513755106877024,117.28028050782697,118.762689622835,0.49324542323587484,16.005806709413108,-137.67967,-164.51387,"[2, 15]","[20, 80]",6611565.5,18.099999999999998
118,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,DG,2021-07-20,58,10.0,2.2836184988122783,4.404096577391856,143.07703191993375,215.0781249999999,0.48524801808830825,21.12987405529221,-124.32799,-152.01654,"[2, 15]","[20, 80]",5731178.0,18.099999999999998
119,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,LP,2021-07-20,56,34.0,2.8076262233686036,3.1953557962321653,119.54600312849489,,0.4796296999713606,16.79555509743882,-138.49876,-166.47798,"[2, 15]","[20, 80]",6038348.5,18.099999999999998
120,c07d13ed-e387-4457-8e33-1d16aed3fd92,824cf03d-4012-4ab1-b499-c83a92c5589e,probe00,churchlandlab_ucla,UCLA011,PO,2021-07-20,70,17.0,1.154836166113568,2.138381149011414,133.72522024929842,,0.5044859524368747,20.43442550835507,-142.45609,-169.23724,"[2, 15]","[20, 80]",5736414.5,18.099999999999998
121,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,PPC,2020-07-29,92,21.0,1.1092126261520234,3.4254061185331883,180.2149786498533,269.29687499999994,0.4358236977529053,23.471555072400065,-154.74826,-185.51924,"[2, 15]","[20, 80]",16.723837,19.0
122,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,CA1,2020-07-29,46,3.0,6.142134013810936,5.125473704257971,180.7562250860591,228.91494338576862,0.49800833703667324,21.567188609730117,-132.90172,-165.25652,"[2, 15]","[20, 80]",20.951252,19.0
123,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,DG,2020-07-29,88,5.0,3.995882586377715,5.255273375182524,202.20932452963703,255.87179487179472,0.3799614583963562,34.700446688727936,-125.61676,-156.6428,"[2, 15]","[20, 80]",28.488394,19.0
124,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,LP,2020-07-29,18,0.0,,,,,,,-141.55623,-173.87048,"[2, 15]","[20, 80]",15.877485,19.0
125,8b7c808f-763b-44c8-b273-63c6afbc6aae,41872d7f-75cb-4445-bb1a-132b354c44f0,probe01,mrsicflogellab,SWC_038,PO,2020-07-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.0
126,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,PPC,2020-02-25,92,34.0,1.1054574231101009,2.584055412362612,122.60005571832382,,0.4735755485210659,22.219239507601518,-154.69554,-187.12164,"[2, 15]","[20, 80]",4392065.0,17.099999999999998
127,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,CA1,2020-02-25,58,6.0,2.355852983442938,3.5699271161024506,110.00513655772625,,0.42093480876047884,17.72172213987333,-138.55061,-167.02551,"[2, 15]","[20, 80]",4603217.0,17.099999999999998
128,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,DG,2020-02-25,70,7.0,1.815202449989782,2.330430466739258,115.36700986806393,131.26585144927537,0.45001944632165586,21.369877645437686,-inf,-inf,"[2, 15]","[20, 80]",4592505.0,17.099999999999998
129,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,LP,2020-02-25,64,41.0,2.287207223007709,2.9231098421972317,113.56222368208483,144.86607142857136,0.4764799252045081,21.1224874757519,-147.58046,-174.06584,"[2, 15]","[20, 80]",5938832.0,17.099999999999998
130,f936a701-5f8a-4aa1-b7a9-9f8b5b69bc7c,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,churchlandlab,CSHL045,PO,2020-02-25,36,10.0,3.859108243606807,4.215996683175884,112.5371634398402,124.90143531976744,0.39976799622067116,19.72751831029699,-153.10869,-179.55856,"[2, 15]","[20, 80]",6617007.0,17.099999999999998
131,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,PPC,2020-09-29,40,34.0,1.0701482581500883,4.42122526086238,167.0986929298555,,0.40334431769795354,24.539690978405204,-145.19598,-185.00285,"[2, 15]","[20, 80]",18.09766,30.4
132,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,CA1,2020-09-29,56,15.0,2.0469502507917574,5.942809426876237,172.68591222086522,,0.5310524923393453,28.14447580591112,-138.97461,-174.64426,"[2, 15]","[20, 80]",18.709114,30.4
133,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,DG,2020-09-29,6,0.0,,,,,,,-121.12169,-154.8463,"[2, 15]","[20, 80]",25.334366,30.4
134,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,LP,2020-09-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,30.4
135,63517fd4-ece1-49eb-9259-371dc30b1dd6,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,probe00,danlab,DY_020,PO,2020-09-29,0,,,,,,,,,,"[2, 15]","[20, 80]",,30.4
136,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,PPC,2021-01-25,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.3
137,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,CA1,2021-01-25,60,4.0,17.32926303533125,15.468950983026701,112.39759186126373,176.61675824175822,0.4891100821851515,27.23232743818682,-146.24332,-174.96877,"[2, 15]","[20, 80]",22.562689,19.3
138,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,DG,2021-01-25,74,11.0,2.580954069091888,7.736063301753589,149.35608271585812,236.10247093023247,0.4241247981412972,24.079816514260003,-132.89867,-163.1883,"[2, 15]","[20, 80]",29.151644,19.3
139,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,LP,2021-01-25,58,29.0,3.5427333996323305,5.792867217230628,180.56280388548456,319.046556122449,0.8123122653720717,27.28114816090022,-154.53268,-183.99327,"[2, 15]","[20, 80]",22.623512,19.3
140,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,probe00,angelakilab,NYU-37,PO,2021-01-25,0,,,,,,,,,,"[2, 15]","[20, 80]",,19.3
141,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,PPC,2020-09-04,4,0.0,,,,,,,-153.00323,-189.20317,"[2, 15]","[20, 80]",8.865501,29.4
142,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CA1,2020-09-04,50,5.0,1.1256523943679329,0.844060929651806,176.2280044589719,,0.3514550941662229,44.07669292144026,-145.76932,-176.5388,"[2, 15]","[20, 80]",14.267969,29.4
143,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,DG,2020-09-04,0,,,,,,,,,,"[2, 15]","[20, 80]",,29.4
144,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,LP,2020-09-04,0,,,,,,,,,,"[2, 15]","[20, 80]",,29.4
145,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,PO,2020-09-04,74,56.0,9.58928713600271,10.004159212320372,384.3505210989484,737.7429136187608,0.48512102418311803,48.905341755927,-143.83296,-174.30849,"[2, 15]","[20, 80]",34.244316,29.4
146,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,PPC,2020-12-09,64,31.0,1.0240369109167722,1.811825512544374,246.92054535191295,,0.6399654603536619,32.87769671848776,-150.52556,-185.52307,"[2, 15]","[20, 80]",16.401087,
147,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,CA1,2020-12-09,52,15.0,2.501132576360359,3.0588706595586657,257.218925199075,416.4987562189052,0.3348509914572724,49.27439773203251,-134.35286,-165.97694,"[2, 15]","[20, 80]",19.756105,
148,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,DG,2020-12-09,48,1.0,8.607834232177265,8.607834232177265,125.88739809782608,125.88739809782608,0.3711479048866242,35.595703124999986,-128.77327,-158.42624,"[2, 15]","[20, 80]",24.543045,
149,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,LP,2020-12-09,56,27.0,3.6481667581200274,5.302444526770701,219.58710000100712,,0.5137844786507576,28.433827968879577,-150.58505,-180.30168,"[2, 15]","[20, 80]",23.63136,
150,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,PO,2020-12-09,0,,,,,,,,,,"[2, 15]","[20, 80]",,
151,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,PPC,2020-09-21,76,40.0,0.4141596645140235,1.4921244776453875,280.06981696877483,,0.4198629427644145,51.22597955625762,-144.8123,-175.33347,"[2, 15]","[20, 80]",17.610464,22.900000000000002
152,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,CA1,2020-09-21,48,11.0,1.444305070582018,3.062275594018067,405.3475869399667,,1.1589964514523061,55.96510026920131,-130.59097,-161.45038,"[2, 15]","[20, 80]",21.204193,22.900000000000002
153,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,DG,2020-09-21,66,14.0,1.1071095084686235,1.3938534249354049,378.93377485683646,678.2859353702862,0.40320869590973224,66.13630008750222,-122.75848,-152.74431,"[2, 15]","[20, 80]",25.04584,22.900000000000002
154,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,LP,2020-09-21,68,52.0,2.5557131060464213,3.076695627636277,237.99844115381697,429.4444280660377,0.45247228978785725,31.88496145225158,-141.5805,-173.1576,"[2, 15]","[20, 80]",22.94366,22.900000000000002
155,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,PO,2020-09-21,72,47.0,3.3286974288272075,4.016243990958676,265.4678212859313,,0.4658871778508446,35.91513276474857,-146.38637,-176.38141,"[2, 15]","[20, 80]",25.52464,22.900000000000002
156,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,PPC,2020-02-21,90,0.0,,,,,,,-133.61617,-175.24942,"[2, 15]","[20, 80]",4452328.0,21.2
157,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CA1,2020-02-21,46,7.0,1.9010366706531965,3.882531041921859,181.559845229958,207.96875,0.5044550358019665,24.23450241963813,-131.59924,-170.69885,"[2, 15]","[20, 80]",4531503.0,21.2
158,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,DG,2020-02-21,36,3.0,3.4123004805470263,4.001131652458731,166.06234656301152,174.339978007365,0.4697523015174876,24.21027260638302,-128.51546,-162.73466,"[2, 15]","[20, 80]",5019341.5,21.2
159,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,LP,2020-02-21,42,19.0,8.419674875795659,7.538910073312586,173.18972725479603,190.71753279014305,0.49530221711247996,25.07264593407345,-134.33708,-174.91733,"[2, 15]","[20, 80]",6778480.0,21.2
160,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,PO,2020-02-21,18,5.0,12.948549445995091,14.019977825857708,166.09535823981395,181.7565027120316,0.4968222411544043,25.822572473441795,-132.88693,-174.10135,"[2, 15]","[20, 80]",8571532.0,21.2
161,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,PPC,2021-06-21,0,,,,,,,,,,"[2, 15]","[20, 80]",,15.9
162,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,CA1,2021-06-21,46,1.0,1.0545875832544578,1.0545875832544578,125.9765625,125.9765625,0.9797866367209432,19.3359375,-136.02483,-169.29175,"[2, 15]","[20, 80]",16.757961,15.9
163,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,DG,2021-06-21,56,2.0,6.718163529232454,6.718163529232454,126.68351282956685,136.24554937617702,0.37437377135209515,22.136152306967965,-123.18934,-155.82385,"[2, 15]","[20, 80]",22.651247,15.9
164,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,LP,2021-06-21,28,6.0,2.4379803609725643,2.376286086705839,124.19367944571282,160.71999289772725,0.4770740598725079,18.521744934416166,-141.96294,-177.06775,"[2, 15]","[20, 80]",16.290346,15.9
165,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,PO,2021-06-21,0,,,,,,,,,,"[2, 15]","[20, 80]",,15.9
